continent,country_code,name,vendor,lifecycle_assigned,lifecycle_original,eol_status,eol_year,generation,tags,description,pros,cons,typical_customers,resource_url,discovery_query,recommended_terminals,cost_band,industry_fit,transport_schema_version,label_dictionary_version,primary_bearer,bearer_family,link_mode,network_type,bearers,control_interfaces,api_capable,hybrid,transport_confidence,transport_classification_source,transport_label_en,transport_label_zh,capability_labels_en,capability_labels_zh
europe,fr,Alcatel-Lucent Rainbow Office,Alcatel-Lucent Enterprise,cutting_edge,cutting_edge,,,cloud,"cloud, ucaas, enterprise",Cloud collaboration and communications platform from Alcatel-Lucent Enterprise.,Enterprise communications heritage; European channel; Hybrid customer base,Regional/channel dependency; Portfolio fit needs validation; APIs less broad than CPaaS,"Enterprise, government, education",https://www.al-enterprise.com/en/rainbow,Alcatel-Lucent Enterprise Alcatel-Lucent Rainbow Office official cloud PBX VoIP API eSIM UCaaS,"500-50,000 seats/devices",Medium-High: per seat plus add-ons,Government; Education; Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
europe,it,Wildix UCaaS,Wildix,cutting_edge,cutting_edge,,,cloud,"cloud, ucaas, webrtc",Browser-based UCaaS and collaboration platform with WebRTC emphasis.,WebRTC-native workflow; Channel-focused deployment; Good sales collaboration tools,Partner model dependency; Enterprise depth varies; Regional availability differs,"SMB, sales teams, channel customers",https://www.wildix.com/,Wildix Wildix UCaaS official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Contact center; Retail; Financial services; Professional services; Distributed offices,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]",[],false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,[],[]
asia_pacific,cn,Yeastar P-Series PBX,Yeastar,mature_active,mature_active,,,ip_pbx,"ip_pbx, cloud, hybrid, sip","Software, appliance, and cloud PBX family for SMB communications.",Flexible appliance/cloud choices; SMB-friendly admin; Good gateway ecosystem,Advanced enterprise features limited; Partner support quality varies; Cloud availability depends on region,"SMB, hospitality, retail",https://www.yeastar.com/p-series-pbx-system/,Yeastar Yeastar P-Series PBX official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Healthcare; Hospitality; Professional services; Distributed offices; SMB retrofit; Retail branches; Legacy facilities,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
asia_pacific,cn,Grandstream UCM Series,Grandstream,mature_active,mature_active,,,ip_pbx,"ip_pbx, appliance, sip, fxs","IP PBX appliance line for SMB voice, video, and facility deployments.",Low-cost appliance model; Strong endpoint/gateway ecosystem; Good analog bridge options,Appliance lifecycle management; Less cloud-native; Security updates require discipline,"SMB, hotels, schools",https://www.grandstream.com/products/ucm-series-ip-pbxs,Grandstream Grandstream UCM Series official cloud PBX VoIP API eSIM UCaaS,5-500 seats,Medium: monthly per-seat subscription,Hospitality,2,2,hybrid,hybrid,hybrid,mixed,"[""analog_tdm"",""ethernet""]","[""sip""]",false,true,derived,tag_rule,Hybrid transport,混合承載,"[""SIP""]","[""SIP""]"
americas,us,Sangoma PBXact,Sangoma,mature_active,mature_active,,,ip_pbx,"ip_pbx, sip, appliance, open_source",Commercially supported PBX based on FreePBX/Asterisk ecosystem.,Commercial support path; Appliance/software flexibility; Strong analog/SIP gateway fit,Self-managed operations still matter; Module licensing; Cloud UX less modern than UCaaS,"SMB, integrators",https://www.sangoma.com/pbxact/,Sangoma Sangoma PBXact official cloud PBX VoIP API eSIM UCaaS,5-500 seats,Low license cost; medium engineering/ops cost,Contact center; Retail; Financial services,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
middle_east,il,AudioCodes Live Cloud,AudioCodes,cutting_edge,cutting_edge,,,cloud,"cloud, teams, sbc, sip",Managed Microsoft Teams voice/SBC service and migration portfolio.,Strong SBC and Teams voice expertise; Managed migration model; Enterprise voice controls,Best fit for Microsoft Teams; Requires voice design; Commercial engagement needed,"Enterprise, Teams voice migrations",https://www.audiocodes.com/solutions-products/solutions/microsoft-teams/audiocodes-live-for-microsoft-teams,AudioCodes AudioCodes Live Cloud official cloud PBX VoIP API eSIM UCaaS,"500-50,000 seats/devices",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
europe,gb,Colt Cloud Communications,Colt,cutting_edge,cutting_edge,,,cloud,"cloud, ucaas, sip, telco",European business cloud communications and SIP services.,Strong enterprise network footprint; Voice plus connectivity; European coverage,Enterprise sales motion; Feature details vary by market; Less SMB self-service,European enterprise,https://www.colt.net/product/cloud-communications/,Colt Colt Cloud Communications official cloud PBX VoIP API eSIM UCaaS,"500-50,000 seats/devices",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
europe,de,Placetel Cloud Telephone System,Placetel,cutting_edge,cutting_edge,,,cloud,"cloud, hosted, ucaas",German cloud telephony and business communications service.,Germany-focused compliance; Hosted PBX simplicity; Good SMB fit,Regional scope; International features vary; API depth limited vs CPaaS,German SMB,https://www.placetel.de/,Placetel Placetel Cloud Telephone System official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
europe,pl,Daktela Contact Center,Daktela,cutting_edge,cutting_edge,,,cloud,"cloud, contact_center, voice",Cloud contact-center and business communications platform with Central/Eastern Europe footprint.,Omnichannel contact center; Regional support; Integrations and routing,Contact-center focus; Global PSTN scope varies; Implementation required,"Contact centers, retail, finance",https://daktela.com/,Daktela Daktela Contact Center official cloud PBX VoIP API eSIM UCaaS,"25-5,000 agents",Medium-High: per seat plus add-ons,Contact center; Retail; Financial services; Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
americas,br,Zenvia Voice,Zenvia,cutting_edge,cutting_edge,,,ai_api,"cpaas, api, voice, latam",Latin American customer communication platform with programmable voice capabilities.,LATAM market focus; Voice plus messaging; Customer journey tooling,Regional focus; Engineering/configuration required; Not a classic PBX,"LATAM enterprise, retail, finance",https://www.zenvia.com/en/platform/voice/,Zenvia Zenvia Voice official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Usage-based: per minute/API event,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]","[""api""]",true,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,"[""API management""]","[""API 管理""]"
americas,cl,Suma Móvil / VoIP enterprise,Suma Movil,cutting_edge,mature_active,,,cloud,"cloud, hosted, sip, telco",Chile-focused business communications and VoIP services.,Local support; Regional numbering; Hosted voice option,Public technical detail limited; Regional scope; Advanced APIs require validation,Chile SMB,https://www.sumamovil.com/,Suma Movil Suma Móvil / VoIP enterprise official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
africa,ma,inwi Business Voice,inwi,mature_active,mature_active,,,cloud,"telco, hosted, voice",Morocco telecom business voice and enterprise services portfolio.,Local operator footprint; Connectivity bundle; Regulatory fit,Cloud PBX details require sales validation; Limited public API detail; Regional scope,Morocco business,https://www.inwi.ma/entreprises,inwi inwi Business Voice official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
africa,gh,MTN Business Voice Ghana,MTN Ghana,mature_active,mature_active,,,cloud,"telco, hosted, voice","Ghana business voice, mobile, and enterprise connectivity portfolio.",Local mobile network reach; Business support; Connectivity bundle,Cloud PBX detail varies; API details limited; Regional focus,Ghana business,https://mtn.com.gh/business/,MTN Ghana MTN Business Voice Ghana official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
middle_east,qa,Ooredoo Business Voice,Ooredoo,mature_active,mature_active,,,cloud,"telco, hosted, voice",Qatar business voice and enterprise communications portfolio.,Local carrier footprint; Enterprise procurement; Connectivity and voice bundle,Public feature detail varies; Regional scope; Integration may be sales-led,Qatar enterprise,https://www.ooredoo.qa/web/en/business/,Ooredoo Ooredoo Business Voice official cloud PBX VoIP API eSIM UCaaS,"500-50,000 seats/devices",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
asia_pacific,vn,Viettel Cloud PBX / Business Voice,Viettel,cutting_edge,mature_active,,,cloud,"telco, hosted, cloud",Vietnam telecom business voice and cloud communications portfolio.,National carrier reach; Local numbering; Connectivity bundle,Product details vary by business unit; Regional scope; API depth requires validation,Vietnam business,https://vietteltelecom.vn/,Viettel Viettel Cloud PBX / Business Voice official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
asia_pacific,hk,HKT Cloud Communications,HKT,cutting_edge,cutting_edge,,,cloud,"cloud, hosted, telco","Hong Kong enterprise communications, cloud voice, and connectivity portfolio.",Hong Kong enterprise footprint; Connectivity and voice bundle; Regional business support,Sales-led details; Regional scope; API availability varies,Hong Kong enterprise,https://www.hkt-enterprise.com/,HKT HKT Cloud Communications official cloud PBX VoIP API eSIM UCaaS,"500-50,000 seats/devices",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
asia_pacific,tw,遠傳企業雲端總機,Far EasTone,cutting_edge,cutting_edge,,,cloud,"cloud, hosted, telco",Taiwan enterprise cloud voice and hosted communications portfolio.,Taiwan carrier support; Connectivity bundle; Local service channel,Public API detail limited; Contract dependency; Cloud feature depth varies,Taiwan business,https://www.fetnet.net/enterprise/,Far EasTone 遠傳企業雲端總機 official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
asia_pacific,tw,台灣大哥大企業語音服務,Taiwan Mobile,mature_active,mature_active,,,cloud,"hosted, telco, voice",Taiwan enterprise voice and telecom services portfolio.,Local carrier coverage; Enterprise account support; Connectivity bundle,Cloud PBX product detail varies; API details limited; Regional scope,Taiwan enterprise,https://www.taiwanmobile.com/enterprise/,Taiwan Mobile 台灣大哥大企業語音服務 official cloud PBX VoIP API eSIM UCaaS,"500-50,000 seats/devices",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
americas,us,Google Voice for Google Workspace,Google,cutting_edge,cutting_edge,,,cloud,"cloud, ucaas, workspace",Cloud phone system integrated with Google Workspace.,Simple Workspace integration; Google admin familiarity; Good small-team fit,Enterprise PBX depth limited; PSTN country coverage limited; Analog devices need gateways,Google Workspace customers,https://workspace.google.com/products/voice/,Google Google Voice for Google Workspace official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
americas,us,Amazon Connect,AWS,cutting_edge,cutting_edge,,,cloud,"cloud, contact_center, api, ai","Cloud contact center with telephony, routing, analytics, and AWS AI integrations.",Highly programmable; AWS ecosystem; Scales elastically,Not a turnkey office PBX; Requires cloud engineering; Usage-cost governance needed,"Contact centers, digital platforms",https://aws.amazon.com/connect/,AWS Amazon Connect official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Usage-based: per minute/API event,Contact center; Retail; Financial services; Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]","[""api"",""relay""]",true,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,"[""API management"",""Relay""]","[""API 管理"",""繼電器""]"
americas,us,Genesys Cloud CX Voice,Genesys,cutting_edge,cutting_edge,,,cloud,"cloud, contact_center, voice, ai","Cloud customer experience platform with voice, routing, workforce, and AI capabilities.",Enterprise CC depth; AI/customer journey tools; Global operations model,Complex implementation; Premium cost; Office PBX use is secondary,Enterprise contact centers,https://www.genesys.com/capabilities/voice,Genesys Genesys Cloud CX Voice official cloud PBX VoIP API eSIM UCaaS,"500-50,000 seats/devices",Medium-High: per seat plus add-ons,Contact center; Retail; Financial services; Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
americas,us,Five9 VoiceStream / Cloud Contact Center,Five9,cutting_edge,cutting_edge,,,cloud,"cloud, contact_center, api, ai",Cloud contact-center platform with programmable media/voice integrations.,Strong CCaaS features; AI and routing; Enterprise ecosystem,Not a branch PBX replacement; Implementation required; Premium contact-center pricing,Contact centers,https://www.five9.com/products/call-center-software,Five9 Five9 VoiceStream / Cloud Contact Center official cloud PBX VoIP API eSIM UCaaS,"100-100,000+ API endpoints/devices",Usage-based: per minute/API event,Contact center; Retail; Financial services; Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]","[""api""]",true,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,"[""API management""]","[""API 管理""]"
europe,de,Deutsche Telekom CompanyFlex,Deutsche Telekom,cutting_edge,cutting_edge,,,cloud,"cloud, sip, telco, hosted",German telco SIP trunk/cloud voice portfolio for business communications.,German carrier reliability; SIP and cloud voice migration; Connectivity bundle,Germany-focused; Telco procurement; API details limited,German enterprise and SMB,https://geschaeftskunden.telekom.de/internet-dsl/tarife/companyflex,Deutsche Telekom Deutsche Telekom CompanyFlex official cloud PBX VoIP API eSIM UCaaS,"500-50,000 seats/devices",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,ethernet,ethernet,wired,ip,"[""ethernet""]","[""sip""]",false,false,derived,tag_rule,Ethernet / IP (wired),乙太網路 / IP（有線）,"[""SIP""]","[""SIP""]"
europe,gb,BT Cloud Voice,BT,cutting_edge,cutting_edge,,,cloud,"cloud, hosted, telco",UK cloud-based phone system from BT Business.,UK carrier footprint; Hosted PBX maturity; Connectivity bundle,UK-centric; Feature tiers vary; API depth limited,UK SMB and enterprise,https://business.bt.com/products/voice/cloud-voice/,BT BT Cloud Voice official cloud PBX VoIP API eSIM UCaaS,"500-50,000 seats/devices",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
europe,nl,KPN EEN / Cloud communications,KPN,cutting_edge,mature_active,,,cloud,"cloud, hosted, telco",Netherlands business voice and cloud communications portfolio.,Dutch carrier support; Connectivity bundle; Business service model,Product detail varies; Regional scope; API depth limited,Netherlands business,https://www.kpn.com/zakelijk.htm,KPN KPN EEN / Cloud communications official cloud PBX VoIP API eSIM UCaaS,"10-2,000 seats",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
europe,se,Telia Touchpoint Plus,Telia,cutting_edge,mature_active,,,cloud,"cloud, hosted, telco",Nordic mobile PBX and business telephony portfolio.,Nordic carrier footprint; Mobile PBX experience; Business support,Regional scope; Public technical detail varies; Integration depth depends on package,Nordic SMB and enterprise,https://www.telia.se/foretag,Telia Telia Touchpoint Plus official cloud PBX VoIP API eSIM UCaaS,"500-50,000 seats/devices",Medium: monthly per-seat subscription,Professional services; Distributed offices,2,2,cloud_or_platform,cloud_or_platform,unknown,ip,"[""cloud_or_platform""]",[],false,false,derived,tag_rule,Cloud platform (bearer unspecified),雲端平台（承載未指定）,[],[]
